Rating,Review,source,racism,bullying,sexual,predicted,predicted_proba
1,Yubo was okay but so many people asked for nudes and were very inappropriate most people weren’t very nice and were just there to get nudes/send or like asking to snuggle it was very uncomfortable and it just wasn’t that great I would not recommend,holla,,,,0.0,-0.06798331354000164
1,Do not let your kids of any age get this. Only sick perverts on here trying to get pics of people's privates or worse.,chat-for-strangers,,,,0.0,-0.06816464782548715
2,"Supposedly this app is supposed to work off your Facebook page, but it doesn't seem to do that other than pulling your profile picture and location. Matches are not filtered or connected to people you know in anyway. It is completely random. I am reasonably intelligent and to geeky things and it's showing me all thugs. Obviously not working. Also when you go in to search through profiles there are not enough filters so you have to go through everyone even if you know what you're looking for. Not worth your time.",skout,,,,0.0,-0.06824181010435315
3,"I love this app, but it does have some problems. It'll double, or even sometimes triple on what's in my notification bell, and in the chat thing, it's very hard to even find anybody in my state!! So, it needs more people on it... And it lags and shuts off at times,",skout,,,,0.0,-0.06831359858411779
3,"1. Your filter settings should apply to the shake function, if it can't find anyone based on filter settings, then just have it do the thing where it shows who was shaking recently. I say this because it drives me nuts when I get ""matches"" that don't fit any of my preferences.
2. I stopped receiving my five points at every login, i don't know if this is a bug or if this is deliberate but let me just say if it is the latter then shame on you for trying to exploit and profit off of one's need for a better social life. If you want to make money, then go open a shop or go into another industry or something, but forcing us to pay for points without a way to earn them is stupid.
3. You need to add more sections to profile description and filters. The filters are too general, where's the hair color? Where's the eye color?
4. I often see others complaining about fake profiles. You need to find a way to really crack down on that. As much as I hate the lawsuit-happy culture we live in, go to the lawbooks and see if you can start doing things like suing fake profiles for vandalism or SOMETHING! Just find a way to block all bots from even accessing the app/site.

Other than that, it is relatively easy to meet newer people compared to other apps where you're just completely isolated. This app is at least a little more open.",skout,,,,0.0,-0.06833292236813604
2,The verification does not authenticate 99% of the time and the chat is full of guys that assume they are going to find an imaginary girlfriend when 99% of the people on there are male or a bot.,chat-for-strangers,,,,0.0,-0.06836926595291393
1,It STOLE 48 dollars from my account without permission and I have not been able to retrieve it. So if your money goes missing there you go,holla,,,,0.0,-0.06842728495642003
5,I get pu55y all da time on dis bish.,chat-for-strangers,,,,0.0,-0.06920220789123577
3,"good app in all but if i knew it was going to be basically kind of a sex app i wouldn’t get it , some people are literally so weird , asking you to meet up with them when you have no idea who they are 😂 and if you actually meet up with them I recommend you some help because that’s so dangerous honestly .   but the cool thing is that I like talking to new people so if you want to talk to a lot of people than this is a good app for you , I mean you might like someone and get to know them then they start asking you for nudes .. I wish y’all would stop asking for money tho .. you have to pay for trying to swipe on people ? that’s ridiculous .",holla,,,,0.0,-0.06938244313291708
1,"Everyone just wants to see nudes and talk dirty😤. They ask u for kik pretending they just want to be your friends, and then send bad things. 
Also they ask u for a pic to know who u are and then: ""U ARE HOT, PERFECT MOUTH TO S*** MY CO**""",chat-for-strangers,,,,0.0,-0.06968769893630733
1,How did I got banned when I didn’t do anything wrong I’m reporting this scam app especially you guys don’t even respond back.,holla,,,,0.0,-0.0700110586969378
1,"Non LGBT friendly meaning if you state you are interested in women it doesn't filter it so your profile only shows up on women's searches. A lot of unwanted messages from men, it gets very annoying. Probably gonna delete the app soon.",skout,,,,0.0,-0.07008022920761803
2,The app would be great if there wasn’t so many ads constantly popping up and if it allowed you to delete old photos you don’t want anymore!! There is no support to get help from!!,skout,,,,0.0,-0.07026945181751654
5,Greet if you want to talk to someone,skout,,,,0.0,-0.07080888574578426
4,Good app need to put a filter for the shake so we can find a certain gender that we prefer to have and not ending up talking to guys all the time so please fix this!!,skout,,,,0.0,-0.07121063248244475
5,It's a very good app not once did it crash I mean there is some perverts but they are strangers and you can end the chat if you want,chat-for-strangers,,,,0.0,-0.07143518441325825
5,Guys don’t download this app,skout,,,,0.0,-0.07150814674991512
5,"If you've ever been on the website, you'll know the kinds o people who get on there. Some people are going to ask for nudes and sexting, but that is literally every chat site on the Internet. It's ridiculous for people to think otherwise. So most of the lower ratings are saying that,",chat-for-strangers,,,,0.0,-0.0718830849540375
1,"You can report someone for being underaged but you can't report someone who lies amount being older and is a 30 year old adult rather than a 16 year old kid. 

And when you report something against the law, such as pedophilia . It's basically worth it because this app doesn't care unless law enforcement is involved. 

It's pathetic this app has no regards to the safety of teens and children on this app.",skout,,,,0.0,-0.07215657432495748
1,"Add a transsexual filter please!!! It's awful to have to see pseudo men posing as women!

Less ads would be nice and to turn off the Social buzz notifications that come up ever few minutes! Super annoying!

Please add a TRANSGENDER filter/block!!",skout,,,,0.0,-0.0722313257543995
